date,xu100,adel,aefes,afyon,akbnk,akcansa,akenerji,aksigorta,aksa,alarko,aselsan,aygaz,banvit,bim,besiktas,ccola,cimsa,dogtas,erbosan,eregli,usd_o,usd_h,usd_l,usd_c,euro_o,euro_h,euro_l,euro_c,s_foreign
1/8/2010,547.98,3.13,16.9,0.9,6.14,7.3,2.39,1.41,1.51,2.26,0.81,5.8,3.76,8.63,1.8,14.2,8,0.78,2.15,2.05,1.4926,1.4985,1.4553,1.4584,2.1408,2.163,2.0756,2.102,67.42
1/15/2010,540.06,3.07,16.6,1.11,5.92,7.2,2.73,1.97,1.46,2.22,0.78,5.85,3.9,8.56,1.86,13.3,7.95,0.79,2.18,2.09,1.4559,1.4663,1.443,1.4583,2.0961,2.1238,2.079,2.1005,67.35
1/22/2010,539.97,3.05,15.6,11.28,5.73,7.1,2.82,1.84,1.41,2.16,0.76,5.85,4.2,8.63,1.8,13.2,8.1,0.74,2.27,2.16,1.455,1.501,1.446,1.4897,2.0947,2.1163,2.0496,2.1069,67.06
1/29/2010,546.51,3.47,15.6,9.1,5.66,7.45,2.94,1.87,1.45,2.15,0.76,6.55,4.84,8.56,1.91,12.5,8,0.75,2.35,2.18,1.487,1.5035,1.48,1.4974,2.107,2.1178,2.0677,2.0759,66.84
2/5/2010,514.55,3.43,15.7,8.34,5.44,7.25,2.71,1.74,1.37,2.02,0.7,6.1,4.76,8.5,1.59,12.1,7.7,0.68,2.75,1.97,1.4942,1.5382,1.478,1.5299,2.071,2.0962,2.0398,2.0919,66.12
2/12/2010,510.64,3.83,15.8,8.55,5.31,7.3,2.74,1.71,1.32,1.98,0.71,6.25,5,8.56,1.71,13,7.75,0.7,2.9,1.94,1.5245,1.5365,1.502,1.5157,2.0688,2.0935,2.0491,2.0661,65.9
2/19/2010,533.19,3.57,15.9,8.75,5.53,7.45,2.82,1.74,1.37,2.05,0.74,6.2,5.26,8.69,1.7,13.2,8.4,0.78,2.58,2.04,1.5138,1.5287,1.5022,1.5124,2.0596,2.0764,2.041,2.0599,66.14
2/26/2010,497.05,3.53,15.6,7.21,5.02,6.8,2.71,1.58,1.28,1.86,0.66,6,4.86,8.56,1.57,14.4,7.95,0.78,2.31,1.93,1.5146,1.5649,1.5073,1.5472,2.0553,2.122,2.042,2.1089,66.33
3/5/2010,526.26,3.87,15.7,7.18,5.44,7.1,2.81,1.95,1.35,1.93,0.73,6.6,4.96,8.63,1.67,13.8,8.15,0.86,2.61,1.96,1.5475,1.5534,1.5302,1.5375,2.1076,2.1163,2.0697,2.0947,66.04
3/12/2010,522.33,4.07,15.7,8.21,5.63,6.85,2.74,1.87,1.31,1.96,0.72,6.35,4.88,8.56,1.73,13.5,8.05,0.87,2.71,1.97,1.535,1.5437,1.5224,1.5283,2.0926,2.1076,2.071,2.1038,66.06
3/19/2010,534.37,4,15.1,7.8,5.85,6.85,2.68,1.96,1.31,1.94,0.73,6.3,4.82,9.94,1.8,14.1,8.05,0.83,2.64,2.01,1.5252,1.5384,1.5082,1.5374,2.0996,2.1034,2.0653,2.0801,66.11
3/26/2010,566.11,4,15.9,7.25,6.5,6.95,2.78,2.17,1.34,1.98,0.74,6.4,4.84,9.94,1.72,14,8.3,0.97,2.92,2.12,1.534,1.5533,1.5299,1.5397,2.0747,2.0942,2.0302,2.0647,66.54
4/2/2010,580.6,4.03,16.1,7.11,6.76,7.1,2.97,2.14,1.42,2.01,0.76,6.6,4.9,10.19,1.77,13.5,8.75,0.99,3.37,2.17,1.5285,1.538,1.511,1.5149,2.062,2.0676,2.0325,2.0464,66.62
4/9/2010,591.85,4.03,17,7.11,6.76,7.55,3.11,2.21,1.59,2.03,0.76,6.9,5,10.5,1.69,13.5,9.4,0.96,3.29,2.15,1.5122,1.5175,1.4829,1.49,2.0395,2.055,1.9902,2.0098,66.73
4/16/2010,582.24,4,17.3,6.91,6.39,7.1,2.94,2.07,1.59,1.98,0.76,6.4,5.04,10.38,1.62,13.6,8.55,1.23,3.37,2.17,1.4815,1.494,1.4688,1.4828,2.0225,2.0353,1.9883,2.0025,66.75
4/23/2010,583.38,4.17,18.9,6.63,6.22,7.1,3.01,2.05,1.65,1.95,0.78,6.45,5.15,10.75,1.52,14.3,8.7,1.18,3.31,2.1,1.4829,1.5004,1.4735,1.4827,1.9997,2.0195,1.9587,1.9844,66.35
4/30/2010,589.59,4.27,18.6,3.21,6.39,8,2.95,2.06,1.6,1.91,0.78,6.5,5.35,10.5,1.52,14.7,8.85,1.16,3.24,2.14,1.4803,1.5174,1.4708,1.4897,1.9742,1.9954,1.9582,1.9814,66.08
5/7/2010,526.87,4.13,17.1,2.12,5.96,7.15,2.31,1.79,1.42,1.67,0.74,5.8,4.64,9.5,1.43,13,8.5,1.04,2.4,2.02,1.4825,1.6283,1.481,1.5641,1.9786,2.0446,1.9521,1.9957,65.89
5/14/2010,557.48,4.4,18.2,2.26,6.52,7.6,2.53,1.88,1.45,1.71,0.75,5.9,5.05,10.31,1.43,14,8.6,1.02,2.64,1.96,1.551,1.5526,1.5094,1.5451,1.9968,2.0081,1.8941,1.9103,65.56
5/21/2010,541.12,4.57,18,2.05,6.48,7.1,2.29,1.84,1.42,1.65,0.71,5.9,5.15,10.19,1.37,13.8,8.2,0.9,2.49,1.89,1.5404,1.6079,1.5305,1.5783,1.9034,2.014,1.8817,1.9832,65.45
5/28/2010,552.34,4.73,17.8,2.28,6.82,6.7,2.41,1.83,1.42,1.8,0.75,5.8,5.2,10.63,1.4,14.4,7.55,0.97,2.61,1.94,1.5684,1.6014,1.5512,1.5674,1.9674,1.982,1.9106,1.9237,65
6/4/2010,546.13,4.23,17.9,2.19,6.78,6.55,2.32,1.8,1.37,1.72,0.73,5.7,5.3,10.63,1.45,13.8,8.2,0.89,2.53,1.86,1.5637,1.6117,1.557,1.6075,1.9195,1.945,1.9103,1.9245,65.26
6/11/2010,551.32,4.27,18.2,2.27,6.78,6.35,2.35,1.82,1.36,1.73,0.68,5.7,5.2,10.81,1.49,14.2,8.2,0.91,2.6,1.86,1.6061,1.6185,1.5729,1.5789,1.9205,1.9306,1.8974,1.9126,65.35
6/18/2010,570.34,4.23,18.6,2.28,6.99,6.6,2.44,1.91,1.39,1.73,0.68,6.25,5.25,10.81,1.51,14,8.9,0.97,2.66,1.88,1.5743,1.5846,1.5485,1.5555,1.9098,1.9404,1.9058,1.9268,65.87
6/25/2010,558.64,4.17,18.8,2.27,6.73,6.35,2.31,1.86,1.5,1.65,0.67,6.3,5.25,10.56,1.51,14,9,0.96,2.56,1.88,1.5493,1.5875,1.5446,1.5738,1.9188,1.9537,1.9101,1.9495,66.08
7/2/2010,556.36,4.33,18.7,2.3,6.78,6.45,2.29,1.86,1.45,1.63,0.66,6.2,5.25,10.81,1.51,14,8.45,1.12,2.69,1.84,1.572,1.5921,1.5596,1.5653,1.9438,1.9825,1.9226,1.9687,65.84
7/9/2010,571.51,4.47,18.7,3.2,6.99,6.7,2.38,1.88,1.49,1.66,0.65,6.45,4.94,11,1.54,14.3,9.4,1.08,2.69,1.85,1.5605,1.575,1.5445,1.5529,1.9622,1.9791,1.9476,1.9634,66.04
7/16/2010,577.29,4.6,18.6,2.5,7.12,6.65,2.34,1.87,1.43,1.63,0.66,6.45,5.15,11.31,1.73,16,9.45,1.2,2.74,1.84,1.5485,1.5607,1.528,1.54,1.9589,1.9963,1.9473,1.9917,66.22
7/23/2010,593,4.73,19.6,2.52,7.29,7.2,2.37,1.88,1.49,1.7,0.67,6.5,5.2,11.81,1.84,15.7,9.25,1.16,2.79,1.89,1.539,1.5494,1.514,1.5219,1.9881,2.0014,1.9457,1.9659,66.52
7/30/2010,598.67,4.77,19,2.5,7.16,7.35,2.4,1.91,1.46,1.7,0.66,6.65,5.25,11.56,1.88,15.7,9.35,1.13,2.74,1.92,1.5182,1.5245,1.5026,1.5067,1.9597,1.9819,1.9547,1.9669,66.76
8/6/2010,597.53,5.03,19.5,2.49,6.73,7.2,2.51,1.91,1.52,1.73,0.69,6.7,5.35,11.5,1.95,15.7,9.65,1.13,2.77,1.97,1.5054,1.508,1.4868,1.49,1.9679,1.9885,1.9521,1.9789,66.63
8/13/2010,584.8,6.17,19.6,2.42,6.82,7.2,2.63,1.87,1.49,1.7,0.68,6.6,5.55,11.44,1.97,15,9.4,1.16,2.66,1.97,1.4893,1.5274,1.4843,1.5174,1.9773,1.9843,1.9288,1.9358,66.48
8/20/2010,587.5,5.73,19.9,2.35,6.82,6.9,2.59,1.88,1.58,1.7,0.69,6.7,5.2,10.56,2.86,14.8,9.55,1.13,2.6,2,1.5173,1.5209,1.4906,1.5156,1.9353,1.9429,1.9153,1.9272,66.5
8/27/2010,593.46,5.9,20.3,2.48,6.86,7.25,2.56,1.88,1.53,1.66,0.72,6.7,5.2,10.44,3.19,15.1,9.4,1.15,2.87,2.01,1.5148,1.5362,1.51,1.5165,1.9249,1.9452,1.9184,1.9353,66.5
9/3/2010,609.99,5.97,20.7,2.53,7.03,7.2,2.73,1.92,1.63,1.65,0.75,6.7,5.15,10.31,2.8,15.7,9.65,1.16,2.82,2.06,1.5132,1.5306,1.4965,1.5001,1.9318,1.9541,1.9208,1.9345,66.72
9/10/2010,606.08,6,20.4,2.67,7.03,7.2,2.67,1.91,1.63,1.64,0.74,6.7,5.15,10.25,3.11,15.7,9.8,1.23,2.84,2.07,1.4978,1.5216,1.491,1.5128,1.931,1.9382,1.9066,1.918,66.87
9/17/2010,638.62,6.17,22.8,2.72,7.08,7.3,2.69,1.91,1.68,1.75,0.75,6.95,5.85,10.69,3.9,16.8,10.3,1.28,2.82,2.18,1.4948,1.5065,1.4851,1.4931,1.9003,1.9688,1.8933,1.9488,67.06
9/24/2010,642.41,6.17,22.6,2.74,7.16,7.25,2.72,1.98,1.82,1.73,0.75,6.9,6,11,4.52,17.6,10.4,1.22,2.82,2.23,1.4932,1.5,1.4729,1.4757,1.9467,1.9971,1.9406,1.9915,67.7
10/1/2010,648.83,6.33,22.5,2.72,7.42,7.6,2.75,2.04,1.79,1.73,0.77,7.2,5.95,10.44,3.97,18.2,11,1.25,2.95,2.42,1.4757,1.4828,1.4405,1.444,1.9904,1.9964,1.965,1.9919,67.82
10/8/2010,672.17,6.37,22.9,2.75,7.63,7.8,2.89,2.06,1.83,1.82,0.86,7.2,6.1,10.81,4.11,18.3,10.9,1.27,2.95,2.49,1.441,1.457,1.4073,1.4119,1.9857,2.0206,1.9569,1.9664,67.96
10/15/2010,701.01,6.6,22.9,2.67,8.32,7.8,2.88,2.16,1.87,1.84,0.9,7.9,6.3,11.5,4.08,17.8,10.9,1.23,3,2.58,1.411,1.4274,1.3896,1.4139,1.9755,1.9871,1.9557,1.9767,68.19
10/22/2010,710.07,6.97,22.4,2.65,8.32,7.75,2.97,2.21,1.92,1.91,1.02,7.8,6.65,12.25,3.71,17.8,11.1,1.19,2.98,2.51,1.4099,1.4401,1.4045,1.4245,1.9716,1.9939,1.9501,1.9878,68.01
10/29/2010,687.6,6.83,22.9,2.58,7.72,7.7,2.85,2.24,1.84,1.82,1.01,7.6,6.1,12.31,3.75,18.4,11.2,1.14,3,2.47,1.4205,1.4477,1.4099,1.4329,1.9813,1.998,1.9674,1.9977,68.08
11/5/2010,707.79,6.55,22.5,2.55,8.05,7.7,2.91,2.27,1.84,1.82,1.03,7.86,6.2,12.69,3.75,19.3,10.65,1.19,2.96,2.54,1.4375,1.4375,1.3872,1.3969,2.0019,2.0019,1.9592,1.9602,68.36
11/12/2010,695.53,6.58,22.55,2.47,7.53,7.46,2.81,2.22,1.72,1.81,1,7.98,6.28,12.81,3.47,21.35,10.5,1.07,2.94,2.48,1.3965,1.4477,1.396,1.4397,1.9594,1.9817,1.9432,1.9734,68.57
11/19/2010,699.98,6.67,22.75,2.47,7.55,7.5,2.83,2.22,1.7,1.81,1,8.02,6.44,13.25,3.62,20.75,10.35,1.06,2.94,2.52,1.4411,1.4671,1.4363,1.4422,1.9698,1.9872,1.9616,1.9721,68.38
11/26/2010,661.48,6.12,20.8,2.3,7.17,7.18,2.64,2.1,1.65,1.76,0.92,7.96,6.08,13.12,3.02,19,9.7,0.97,2.71,2.35,1.4428,1.4944,1.4339,1.4868,1.9774,1.9966,1.9625,1.9689,67.89
12/3/2010,668.6,6.38,22.1,2.41,7.31,7.42,2.68,2.18,1.73,1.78,0.95,8.24,5.66,12.62,3.36,20.9,10.35,1.01,2.71,2.35,1.4885,1.513,1.4745,1.4759,1.9788,1.9978,1.9495,1.9802,67.55
12/10/2010,647.59,6.28,21.9,2.39,7.14,7.4,2.67,2.24,1.69,1.81,0.97,8,5.58,13,3.28,19.45,10.1,1.12,2.74,2.27,1.476,1.5129,1.4665,1.5053,1.9749,2.0034,1.9553,1.9915,67.17
12/17/2010,635.24,6.23,23.7,2.41,6.86,7.6,2.61,2.2,1.71,1.85,0.96,8.2,5.4,13.37,3.27,20.1,9.5,1.08,3.16,2.25,1.5034,1.5525,1.4973,1.5459,1.9894,2.0509,1.9869,2.0395,66.64
12/24/2010,662.67,6.68,23.05,2.47,7.34,7.54,2.71,2.36,1.98,1.9,0.98,8.2,5.12,13.31,3.28,20.75,9.86,1.08,3.46,2.37,1.5475,1.5675,1.5373,1.548,2.0387,2.0598,2.0223,2.0304,66.57
12/31/2010,660.04,6.72,23.4,2.64,7.36,7.54,2.65,2.29,2.12,1.91,0.97,8.3,5.12,13.12,3.3,20.4,10,1.06,3.41,2.33,1.5492,1.569,1.5345,1.5443,2.0321,2.0843,2.0233,2.0671,66.26
1/7/2011,687.7,7.17,23.45,2.71,7.31,7.98,2.74,2.37,2.17,1.92,1,9.22,5.44,13.75,3.36,19.3,10.3,1.08,3.55,2.41,1.5411,1.5766,1.5375,1.5741,2.0617,2.087,2.0153,2.0334,66.37
1/14/2011,678.8,7.2,23.15,3.11,7.26,8.22,2.67,2.28,2.2,1.9,0.99,9.22,4.9,13.25,3.81,18.7,10.7,1.04,3.6,2.33,1.573,1.5938,1.5433,1.5526,2.0309,2.0788,2.0231,2.0783,66.09
1/21/2011,659.27,7.52,22.5,2.97,6.91,7.86,2.55,2.17,2.17,1.87,0.97,9.1,4.98,13.44,4.37,19.7,10.45,1.04,4.15,2.32,1.5564,1.5873,1.531,1.5728,2.0809,2.1509,2.0424,2.1429,65.28
1/28/2011,632.11,7,20.35,2.73,6.42,7.46,2.33,2.19,2.13,1.81,0.95,8.7,4.96,12.69,4.92,17.9,10,0.96,3.75,2.29,1.5729,1.6172,1.555,1.6145,2.1403,2.2033,2.1223,2.1976,64.8
2/4/2011,653.09,7.07,20.2,2.68,6.79,7.6,2.36,2.22,2.1,1.8,0.92,8.54,4.96,12.56,4.92,19.2,10.15,1.03,3.92,2.28,1.6154,1.6219,1.5718,1.5852,2.1952,2.2049,2.1481,2.1535,64.58
2/11/2011,647.3,7.45,20.55,2.87,6.73,7.48,2.38,2.4,2.14,1.8,0.94,8.92,5.12,12.5,4.77,19.25,10.45,1.02,4.33,2.35,1.5843,1.604,1.5686,1.5875,2.1548,2.1891,2.1278,2.1513,64.31
2/18/2011,659.86,7.27,21.4,2.91,6.9,7.26,2.35,2.33,2.35,1.78,0.95,8.54,4.94,13.19,3.95,18.15,10.1,0.99,4.74,2.38,1.587,1.6033,1.5738,1.5785,2.1475,2.1695,2.1331,2.1611,64.17
2/25/2011,613.67,6.68,21.1,2.73,6.52,6.86,2.06,1.92,2.11,1.66,0.89,8.16,4.44,12.1,3.2,17.75,9.18,0.86,4.33,2.26,1.5766,1.6161,1.5741,1.5985,2.1646,2.2218,2.1564,2.1978,64.52
3/4/2011,611.13,6.58,22,2.56,6.09,6.68,2.26,1.87,2.03,1.7,0.86,8.56,4.32,12.81,3.71,18.1,9.32,0.89,4.28,2.22,1.5964,1.621,1.5943,1.6005,2.1961,2.25,2.1892,2.2359,63.5
3/11/2011,637.82,6.55,21.05,2.58,6.73,7.02,2.4,1.97,2.07,1.71,0.89,8.58,4.45,12.37,3.68,18.35,9.64,0.88,4.18,2.24,1.598,1.6071,1.5779,1.5826,2.2409,2.2499,2.1802,2.2021,63.46
3/18/2011,638.39,6.83,21.5,2.5,6.5,7,2.37,1.87,2.07,1.74,0.92,8.82,4.58,11.47,3.63,16.9,9.56,0.97,4.5,2.51,1.5854,1.5996,1.5665,1.5798,2.2147,2.2407,2.1884,2.2404,63.42
3/25/2011,642.47,6.87,21.75,2.44,6.42,6.98,2.45,1.91,2.13,1.78,0.97,9.2,4.58,12.81,3.57,18.6,9.72,1.08,4.82,2.51,1.5783,1.5809,1.5472,1.5565,2.2385,2.248,2.1845,2.193,63.57
4/1/2011,657.14,7.02,22.4,2.45,6.64,7.34,2.64,1.99,2.11,1.82,1,9.94,4.84,13.44,3.68,20,10.3,0.97,5.25,2.57,1.5593,1.5674,1.5294,1.53,2.1899,2.2103,2.164,2.1781,63.16
4/8/2011,680.93,7.1,22.9,2.48,7.17,7.24,2.68,2.01,2.23,1.82,1.03,9.94,4.78,13.06,3.75,19.8,9.58,0.98,5.96,2.62,1.5296,1.5386,1.5006,1.5106,2.1776,2.1975,2.1547,2.1882,63.57
4/15/2011,684.5,7.62,23.2,2.45,7.17,7.46,2.81,1.99,2.21,1.83,1.03,9.96,4.95,13.19,3.75,19.55,9.78,1.03,6.07,2.63,1.5098,1.5279,1.5072,1.5126,2.1897,2.2091,2.1791,2.1831,63.19
4/22/2011,686.92,8.67,23.35,2.39,6.91,7.8,2.78,1.97,2.4,1.9,1.04,10.15,5,13.25,3.73,21.3,10.05,1.04,6.98,2.72,1.5136,1.545,1.5124,1.5175,2.1846,2.2272,2.1704,2.2105,62.98
4/29/2011,692.5,8.67,23.4,2.39,6.78,7.86,2.82,2,2.38,1.93,1.06,11.3,4.97,13.25,3.79,22.9,10.25,1.06,6.79,2.83,1.5175,1.5337,1.5109,1.5212,2.2105,2.2652,2.2048,2.2531,62.96
5/6/2011,682.41,8.83,22.35,2.54,6.74,7.82,2.78,1.92,2.37,1.91,1.1,11.35,5,12.75,4.39,22.2,10.06,1.03,6.53,2.75,1.5265,1.5518,1.5163,1.5445,2.2539,2.3015,2.21,2.2124,62.88
5/13/2011,645.85,8.57,21.75,1.95,6.38,7.96,2.64,1.78,2.54,1.84,1,10.4,5,13.06,3.66,20.9,9.62,0.98,6.79,2.63,1.5433,1.5977,1.5362,1.5975,2.2136,2.2747,2.2071,2.2552,62.69
5/20/2011,632.99,7.88,22.3,1.6,6.33,7.42,2.7,1.72,2.58,1.8,1,10.65,4.55,12.87,3.33,22.25,9.52,0.97,7.15,2.58,1.5957,1.6002,1.5711,1.5859,2.2564,2.285,2.2366,2.2454,62.83
5/27/2011,624.07,7.95,21.85,1.76,6.13,7.08,2.58,1.67,2.41,1.8,1.02,11.3,4.65,13,3.2,21.2,9.24,1.01,6.29,2.57,1.5893,1.6129,1.5861,1.6045,2.2467,2.3004,2.2417,2.2948,62.47
6/3/2011,628.07,7.42,22.35,1.76,6.13,7.16,2.83,1.7,2.77,1.77,1.01,10.35,4.47,12.87,3.24,22.5,9.24,0.97,6.25,2.47,1.605,1.6089,1.5699,1.5733,2.3048,2.3054,2.2826,2.3025,62.46
6/10/2011,637,7.75,21.8,1.73,6.52,7.18,2.73,1.7,2.93,1.77,1,10.7,4.43,12.75,3.66,23,9.18,0.97,5.82,2.49,1.5735,1.5902,1.5698,1.5776,2.3048,2.3304,2.2601,2.2603,62.59
6/17/2011,617.17,7.38,20.4,1.63,6.42,7.18,2.8,1.62,3.12,1.71,1,10.2,4.31,13.72,3.84,23.5,8.52,0.94,5.52,2.49,1.5716,1.6275,1.5666,1.5969,2.2468,2.3015,2.2468,2.2844,62.16
6/24/2011,620.73,7.53,21.7,1.6,6.47,7.04,2.77,1.6,3.14,1.7,1.05,10.25,4.32,12.81,3.84,23.7,8.6,0.93,5.57,2.42,1.5941,1.6385,1.5929,1.6359,2.2869,2.3307,2.2733,2.3226,62.14
7/1/2011,632.65,7.83,21.9,1.7,6.4,7.24,2.74,1.66,3.22,1.78,1.06,10.35,4.4,13.25,3.73,24.1,8.76,0.91,5.83,2.57,1.6371,1.653,1.605,1.6066,2.3242,2.3736,2.3108,2.335,62.22
7/8/2011,635.96,8.83,21.75,1.68,6.38,7.22,2.73,1.68,3.22,1.82,1.05,10.7,4.42,13.44,3.52,24,8.6,0.93,6.13,2.54,1.6067,1.64,1.6055,1.6265,2.335,2.3625,2.311,2.3207,62.3
7/15/2011,626.35,9.33,22,1.65,6.25,7.32,2.68,1.61,3.06,1.79,1.05,10.7,4.37,13.56,3.39,24.4,8.22,0.91,5.78,2.56,1.6274,1.6595,1.6262,1.6511,2.324,2.3497,2.2927,2.3376,62.27
7/22/2011,598.02,9.03,20.4,1.47,5.99,7,2.58,1.48,2.87,1.67,1.02,10.85,4.07,13.94,2.99,24.2,8.18,0.84,5.53,2.49,1.6506,1.6996,1.6478,1.6968,2.3385,2.4419,2.3261,2.4371,62.27
7/29/2011,622.96,9.17,22.3,1.53,6.33,7.14,2.64,1.62,3.04,1.85,1.04,10.5,4.16,14.37,2.89,24.3,8.38,0.84,5.62,2.45,1.6976,1.7348,1.6692,1.6885,2.4381,2.5006,2.3893,2.4318,62.32
8/5/2011,562.66,9.47,20.85,1.37,5.61,6.88,2.34,1.45,2.51,1.6,0.94,9.54,3.84,13.81,2.89,20.25,7.94,0.71,5,2.2,1.69,1.758,1.6673,1.7402,2.4332,2.4889,2.3931,2.4884,62.24
8/12/2011,521.89,7.77,20.25,1.22,5.27,6.7,2.08,1.29,2.35,1.47,0.88,8.12,3.5,13.25,2.85,20.5,7.46,0.57,4.72,2.07,1.74,1.835,1.7345,1.7795,2.494,2.6023,2.4721,2.536,62.45
8/19/2011,530.62,9.07,19.55,1.49,5.34,6.7,2.33,1.17,2.35,1.4,0.87,8.36,3.54,13.06,3.04,22.1,7.08,0.62,4.97,2.06,1.78,1.7966,1.7603,1.7875,2.5351,2.5791,2.5226,2.5736,61.97
8/26/2011,537.08,8.93,19.1,1.55,5.47,6.52,2.4,1.14,2.27,1.47,0.84,8.4,3.41,13.81,3.02,21.7,7.04,0.63,5.01,2.03,1.7874,1.795,1.7464,1.7506,2.5752,2.5888,2.5164,2.5384,61.78
9/2/2011,553.75,9.17,19.4,1.55,5.52,6.5,2.56,1.21,2.38,1.5,0.87,8.6,3.4,14,3.2,22.4,7.12,0.64,5.17,2.11,1.7513,1.7578,1.7091,1.7491,2.5398,2.5447,2.4541,2.4902,61.87
9/9/2011,559.03,8.8,19.85,1.53,5.73,6.66,2.56,1.27,2.43,1.55,0.88,8.62,3.42,13.5,3.31,24.1,7.24,0.64,5.25,2.01,1.7502,1.8005,1.7486,1.792,2.4905,2.5212,2.441,2.4472,61.84
9/16/2011,578.97,8.7,21.25,1.57,5.88,6.76,2.5,1.34,2.81,1.56,0.88,9.52,3.58,13.81,3.37,23.1,7.5,0.65,5.35,2.01,1.791,1.8067,1.7604,1.7765,2.4473,2.4794,2.4103,2.4515,62.11
9/23/2011,563.23,8.3,20.25,1.48,5.82,6.5,2.19,1.26,2.62,1.54,0.85,9.74,3.63,13.62,3.26,21.05,7.24,0.66,4.99,1.89,1.7765,1.8496,1.768,1.8353,2.4543,2.5017,2.4238,2.4807,62.53
9/30/2011,596.93,8.77,21.5,1.55,6.3,6.9,2.14,1.34,2.74,1.63,0.86,9.62,3.65,12.87,3.22,25.3,7.52,0.69,5.52,2,1.8375,1.8708,1.8301,1.8603,2.48,2.5464,2.4606,2.4911,62.66
10/7/2011,573.39,8.67,21,1.55,5.78,6.88,2.15,1.34,2.75,1.61,0.86,9.52,3.56,13.19,3.07,24.7,7.24,0.69,6.71,1.94,1.8555,1.9095,1.8338,1.8505,2.4905,2.5318,2.444,2.4738,62.48
10/14/2011,593,9.53,20.2,1.57,6.14,6.9,2.09,1.39,2.68,1.67,0.9,10,3.61,13.56,3.08,23.45,7.38,0.72,6.73,2.06,1.8512,1.8544,1.8164,1.8313,2.4738,2.5578,2.4727,2.5421,62.99
10/21/2011,567.92,9.5,21.95,1.54,5.68,6.68,2,1.35,2.61,1.62,0.9,9.72,3.49,13.37,2.88,22.9,7.44,0.72,6.49,2.19,1.8338,1.8763,1.8305,1.8336,2.5411,2.5859,2.534,2.5487,62.88
10/28/2011,570.42,9.23,21,1.5,5.68,6.72,2.05,1.51,2.7,1.63,0.9,9.92,3.56,13.87,2.85,24.4,7.56,0.72,6.47,2.37,1.8355,1.8414,1.7418,1.7453,2.5506,2.5577,2.435,2.4707,62.17
11/4/2011,561.8,8.93,21.45,1.44,5.63,7.24,1.92,1.47,2.5,1.63,0.9,9.68,3.38,13.56,2.8,24,7.9,0.69,6.41,2.11,1.7454,1.7998,1.743,1.7659,2.4661,2.4857,2.4123,2.4399,62.11
11/11/2011,562.01,9,21.2,1.42,5.66,7.18,1.89,1.54,2.45,1.67,0.89,9.72,3.37,13.25,2.72,23.5,8.12,0.73,6.02,2.08,1.7672,1.8062,1.756,1.7752,2.4383,2.4623,2.4218,2.4414,62.23
11/18/2011,544.74,9,21.85,1.4,5.49,7.34,1.77,1.46,2.51,1.6,0.88,9.3,3.32,12.69,2.75,21.75,7.96,0.69,5.74,2.07,1.7755,1.8316,1.7669,1.8293,2.4454,2.4778,2.4231,2.4742,62.01
11/25/2011,510.71,9.43,21.4,1.32,5.11,6.98,1.49,1.48,2.39,1.47,0.88,8.78,3.03,12.25,2.55,20.3,7.54,0.63,5.14,1.91,1.8297,1.89,1.8241,1.8858,2.4734,2.5148,2.467,2.497,62.13
12/2/2011,547.69,10.33,22.55,1.33,5.64,7.28,1.71,1.5,2.54,1.57,0.96,9.08,2.96,12.94,2.61,21.2,7.86,0.66,5.3,2.06,1.8781,1.9003,1.8136,1.8296,2.4943,2.5217,2.4482,2.4506,62.26
12/9/2011,538.35,10.5,23.7,1.29,5.47,7.16,1.64,1.7,2.47,1.57,0.93,8.74,2.98,13.12,2.52,23.15,7.64,0.68,5.01,2.13,1.8278,1.8593,1.824,1.8431,2.4522,2.4798,2.4476,2.4679,62.41
12/16/2011,516.66,9.73,22.8,1.19,5.35,6.9,1.58,1.6,2.42,1.55,0.94,8.78,2.7,12.35,2.52,23.1,7.22,0.65,4.84,1.92,1.8419,1.889,1.8314,1.8868,2.4635,2.4746,2.4389,2.462,62.19
12/23/2011,519.49,10.1,23.5,1.29,5.22,6.86,1.32,1.69,2.53,1.59,0.97,8.78,2.82,13,2.43,22.85,7.44,0.64,4.78,2.07,1.8859,1.9067,1.8743,1.8993,2.4583,2.4877,2.4406,2.4777,61.98
12/30/2011,512.67,10.87,22.8,1.25,5.16,6.86,1.35,1.63,2.53,1.57,0.96,8.84,2.77,13.12,2.41,22.6,7.54,0.65,5.14,2.01,1.8943,1.923,1.8536,1.8902,2.4683,2.4893,2.4057,2.4503,62.15
1/6/2012,501.83,10.3,23.35,1.18,4.94,6.86,1.29,1.5,2.41,1.53,0.96,8.6,3.02,13.19,2.4,22.05,7.46,0.65,4.89,2.05,1.8692,1.8986,1.8613,1.8792,2.4505,2.4612,2.3849,2.3911,62.24
1/13/2012,515.62,10.23,25.1,1.17,5.11,6.96,1.3,1.45,2.46,1.54,0.96,8.86,2.97,13.56,2.3,23,7.84,0.68,4.72,2.15,1.8804,1.8838,1.8401,1.8618,2.3852,2.3991,2.3492,2.3591,62.54
1/20/2012,548.89,10.47,24,1.25,5.78,7.3,1.45,1.57,2.51,1.56,1.04,8.98,3.08,13.94,2.46,23.3,8.46,0.69,4.99,2.14,1.8637,1.8666,1.8251,1.8296,2.3564,2.375,2.344,2.3674,62.69
